"(0, 1)",0.4865688327170536,0.47983205631299547,0.48234252240623476,0.47504835570458626,0.4773578294236254,0.4853190843442224,0.4791224249371437,0.4749990139701591
"(0, 14)",0.4979058999756476,0.49740856679434237,0.4962060230188484,0.49680238841332414,0.4939588845852208,0.49789770568294434,0.4956416977545507,0.49670764462187383
"(1, 2)",0.4825922324467302,0.47073688597323715,0.4728348342039855,0.48061313386734944,0.47668429118820405,0.4734461619118927,0.48153261802886266,0.4822075954196342
"(2, 3)",0.4925517006532833,0.49545348127345756,0.49389405069035014,0.49582406371848087,0.493525533144116,0.4922194046741197,0.4941790035551888,0.49334557951213437
"(3, 4)",0.4981489594052044,0.4985936684235148,0.4963954777012117,0.4976223042605064,0.49808537987116525,0.4959388299895409,0.4952960345530753,0.49479108230140134
"(4, 5)",0.4994610474752004,0.4978035592583354,0.49963916508182127,0.499709569404526,0.49942311864063305,0.499568718632279,0.4971192459843324,0.4993723658937263
"(4, 15)",0.49726219503622016,0.49654170037822026,0.49719803085218606,0.4954498483913951,0.49722589758068536,0.4996578486148533,0.49469506598862467,0.49898345319194337
"(5, 6)",0.49302697919120037,0.4926208991715404,0.49137655605239566,0.4931799685657397,0.4922345306250031,0.4919728147957962,0.4925615295741364,0.4918792373467177
"(6, 7)",0.49956342551808164,0.49981699031756266,0.49979875849959227,0.4994765191457464,0.499025496132101,0.49933528445695124,0.49934793672095457,0.4990084941126505
"(7, 8)",0.49832161612825693,0.49634168742787943,0.4906564782878382,0.48865132018229757,0.4974369647421602,0.4989658189454633,0.48920342065122213,0.4966274978786955
"(8, 16)",0.46990951322078783,0.4670725303265718,0.46954778704132283,0.47071656034519815,0.46918979634712193,0.47130724749088315,0.47118324735568323,0.4676579724910922
"(9, 10)",0.42346287377833824,0.42979562533054394,0.43440608381383594,0.45095503382449215,0.43659138045715434,0.4440198331184226,0.4375502036445287,0.4399600488515396
"(10, 11)",0.498166214040465,0.49966062574177417,0.49725612929971424,0.49548585288391805,0.4971487960142948,0.49830557463636516,0.4960581969305913,0.49359001966383487
"(11, 12)",0.24413186265914685,0.24915729830630556,0.22052013903748133,0.2247224380301817,0.24670810377944674,0.26352142635764425,0.24279047416685912,0.2541978531846234
"(12, 13)",0.2828434803446134,0.2950776133624787,0.302965352116182,0.30709224122545636,0.31806478782633063,0.3138022217063507,0.31595139348691614,0.3209886090836478
"(12, 17)",0.3367372052806917,0.363545712582879,0.3407307653027906,0.3314146312370375,0.35862168051170684,0.35134372335197217,0.36970371943274744,0.36561951788617814
"(14, 18)",0.4762743150970149,0.4731695364518703,0.47763703660155976,0.49333894191481953,0.483255399503572,0.4718255384867308,0.47834614375184004,0.4740585256199025
"(15, 22)",0.4998579367048087,0.4990363095038802,0.49906785404869025,0.4984016454968419,0.49961250461165807,0.4993997523929955,0.49953758622577554,0.4990905231519952
"(16, 26)",0.49546046754717377,0.4992176091211918,0.4994055407328183,0.49664731108558713,0.49949732004017555,0.4990176678997964,0.4960149230305355,0.4986545420318788
"(17, 30)",0.427710299077945,0.46651285472896725,0.4710926621554502,0.45791800993075044,0.4976451360725885,0.49909586298611996,0.49643898287232074,0.4732967738553863
"(18, 19)",0.4617557002146877,0.4717215351270249,0.4742715077616445,0.46509699336219507,0.4587115757834803,0.46304200721453187,0.4748250138257665,0.46848914445975853
"(19, 20)",0.45930735804723855,0.4664487106085026,0.4498002789413596,0.4606901974254709,0.47354931692454927,0.46834515056239956,0.4683467073165401,0.45847706713638187
"(20, 21)",0.4230421006129418,0.4291308765592494,0.42760352672071184,0.42917217422294407,0.42515260770397467,0.423405799473347,0.4295155124103674,0.4098384206511295
"(20, 33)",0.41227788821867944,0.4283666873523213,0.41020751919370324,0.41616227754713625,0.4094370774930546,0.4215249190016878,0.4015074372924777,0.4042804163903252
"(21, 22)",0.451651354518424,0.46185550816597504,0.4491974791307007,0.44656658713897246,0.44336901339938006,0.4651555529067838,0.4571304333155453,0.4545828693512511
"(22, 23)",0.4886611167405692,0.49245057489997623,0.4758743506940081,0.483978363869184,0.47663672160269954,0.4771061696036292,0.48033450813730166,0.48654375899002966
"(23, 24)",0.4530888130533937,0.4362143602309261,0.45655530241734715,0.44449688528378606,0.44361533329961306,0.449465609103642,0.43319950846466265,0.43293870261647516
"(24, 25)",0.4688234614366566,0.4661270708027615,0.4638713493950871,0.4620244221625831,0.47474135077435564,0.46866252214371984,0.46240403245493866,0.4505645191666881
"(24, 34)",0.3324224799649459,0.3267586567162934,0.32735783365003346,0.32694618113102913,0.3223748994387757,0.32716555035950484,0.3321056694088724,0.335472353196978
"(25, 26)",0.49970121319596494,0.4992901239792982,0.49955849511269346,0.4991794490231866,0.4998364895251118,0.49973216874550164,0.49987449445440035,0.4998944846529335
"(26, 27)",0.4611089062295747,0.45611150351365365,0.46284900694478537,0.4534055793866336,0.4803590100489793,0.4659003106922839,0.477982275532346,0.47233174981686543
"(27, 28)",0.4674775390199652,0.46469932214907267,0.4685727200481538,0.4656955431174101,0.46469240504154374,0.47305699092358783,0.47104368028655486,0.4786661967857917
"(28, 29)",0.4768557655307795,0.473171419397746,0.48319838324962355,0.47438095419756043,0.4914789246359178,0.49099172501950267,0.4840997493803969,0.4775537052569909
"(28, 35)",0.4905149434367122,0.47902901569307793,0.48905137431880563,0.493938598512415,0.4906973212021436,0.4894248243243402,0.4884078608192942,0.4775130142276822
"(29, 30)",0.3866998179159321,0.385861957836742,0.38256756495580296,0.39213586601951844,0.39100476833290077,0.3875949965626711,0.3900696018356462,0.38047706999993747
"(30, 31)",0.3761399812803073,0.38280675526498037,0.3739020550276752,0.3739223229451008,0.38635397751819966,0.36718633348815816,0.37878399622703185,0.37794570771025654
"(31, 32)",0.4408458948638477,0.44572445329072813,0.4408387752509907,0.44297457289162384,0.4424488329486863,0.4407188168327989,0.4359223783672359,0.43473182469369126
"(32, 36)",0.4340640308887475,0.43712387139901865,0.43379587301837813,0.4312191743784798,0.4301464699778593,0.4318400475202565,0.42887831901060663,0.43540698645645265
"(33, 39)",0.44559063225595513,0.44062912513109076,0.4467949557317433,0.4446493321012672,0.4519712043343154,0.43518718317109567,0.4243334012368801,0.43723484676283203
"(34, 43)",0.27531418583121336,0.2721889918755688,0.2909730460327864,0.2874880740073167,0.28597963808642224,0.2787436667170189,0.26173834155782105,0.2715502425730263
"(35, 47)",0.45767694713195395,0.4621531732083567,0.47214618535995456,0.468786066082106,0.46197513576949417,0.45814156371291687,0.46320589626351627,0.4535791867803481
"(36, 51)",0.4621423601853847,0.46400155726412884,0.4673439446493155,0.46589501415597423,0.46074462171411434,0.4671985550687784,0.4667167778079072,0.4633431004692773
"(37, 38)",0.3948917891524471,0.3915947156953837,0.39776548972983683,0.3806093990724346,0.38145818082489674,0.38028505992471584,0.37043717615994576,0.3701825258947002
"(37, 52)",0.4488545300070974,0.45158863933534665,0.451754029918059,0.44983635081806794,0.44197946439806185,0.4452390599173511,0.4513726889340042,0.44241285861649937
"(38, 39)",0.3900187612685613,0.3831011617196109,0.3835982665788045,0.38755334346005954,0.37477122815414676,0.37487638516945476,0.36104394139439483,0.3872089179036467
"(39, 40)",0.31810707884766315,0.30165885736900555,0.30583764098938926,0.3025053505963043,0.31226000616985106,0.2857074697930299,0.3117621633976101,0.3076516080587438
"(40, 41)",0.34911983296195914,0.3516447131967103,0.35819249512417906,0.3395714880125844,0.34727961197574886,0.36152589574944966,0.3588864704025283,0.35868038633204136
"(41, 42)",0.3020208063665278,0.31761087858202625,0.3141262124826671,0.2976283630050668,0.2997807725802632,0.3150487372285514,0.29740114491072484,0.29487601884314985
"(41, 53)",0.32217605126217896,0.3081199504866542,0.3101170264287231,0.33440564858117316,0.3080495989150328,0.3236983732953926,0.3217987810190287,0.3124953996795564
"(42, 43)",0.22486600910072344,0.22942895855130016,0.23805022435206863,0.21979554070258606,0.24359261592153764,0.22819496458543914,0.2280458288808697,0.26228477486081025
"(43, 44)",0.2896213948508519,0.2832293464259982,0.2869551629656439,0.2893239884308626,0.28734162756292925,0.30252612186791045,0.29141774413115534,0.2980312611775838
"(44, 45)",0.34540414449948964,0.3461335735904347,0.34701072701231916,0.34363532442231526,0.33352789325589666,0.35127948576144685,0.3494958480244957,0.3523146992650024
"(45, 46)",0.4670222060605729,0.45587970044671156,0.4771293222303035,0.4685527950004764,0.46129763732046936,0.4620696082223928,0.4798447776942912,0.46339503883494015
"(45, 54)",0.47755501415806834,0.4627179405045536,0.462137413900676,0.4732885474719199,0.4821860038000978,0.46320012615999806,0.45134046153933793,0.45374715843662733
"(46, 47)",0.48982957035928637,0.48156501852021544,0.49000070019612124,0.49612587405724157,0.4859649635526574,0.49469889566221054,0.4984696988578666,0.4985337748007521
"(47, 48)",0.46680763401377534,0.46954719636051107,0.4533195079304338,0.4718938879668123,0.4616201331149264,0.47216963909339194,0.4710107270009865,0.46068510807578233
"(48, 49)",0.4476596396521796,0.4612772611117478,0.483169990286205,0.46864786342908726,0.4634969318773809,0.471669326846637,0.46332176180587026,0.4670031469424425
"(49, 50)",0.46884113015233597,0.4562887878919889,0.46673521224398257,0.4696132019549678,0.4707546471974953,0.4653588979051121,0.45464150627772937,0.4546848877507878
"(49, 55)",0.47134881657066496,0.47663139217910455,0.47609799751803794,0.4698287557316818,0.47844278308016086,0.4664572586747039,0.46621291577595975,0.47018347137808847
"(50, 51)",0.4702232037415922,0.463811656440244,0.46718320763725296,0.4766009675334576,0.4596910518123922,0.46444465738235496,0.46405292434986567,0.4540585712779929
"(52, 56)",0.47112331284328135,0.47174110316224704,0.47051791803863346,0.47082333144021266,0.479259565805046,0.4827049526170706,0.47791715172179666,0.4734419549188969
"(53, 60)",0.3290691178696346,0.33070011464690424,0.33080953596568025,0.3233703631624423,0.3365776747322462,0.359876693183774,0.32571484430452163,0.32301809390098213
"(54, 64)",0.4417858893792271,0.41444142614052765,0.43718004426635726,0.4498113105819819,0.44960527046882975,0.43918147715306805,0.4540971427418138,0.4306862534428287
"(55, 68)",0.4999549720334317,0.499489465718348,0.49959319682428976,0.4999602937555627,0.49969091909048374,0.49979326139754476,0.4999230031688141,0.4999565544144226
"(56, 57)",0.4518457911790775,0.4582302505028071,0.4488505494751456,0.449128148081728,0.45453093251115445,0.45665092314825906,0.45543527686656865,0.4691643061026545
"(57, 58)",0.49933805183789537,0.4980628534143905,0.4861160399642188,0.49849673200847683,0.49731889361100323,0.49940348452272804,0.4928865376879231,0.49859490260821887
"(58, 59)",0.4884836613552404,0.496963075180633,0.4986812109556339,0.49937431468850063,0.49913167358462945,0.49879616928425213,0.4988968505763794,0.4959961152278438
"(58, 71)",0.4915396431188301,0.4931755072585079,0.49702765983178987,0.48246412705553354,0.47790218275521695,0.49112454250644955,0.4982034749209885,0.48719806240281616
"(59, 60)",0.4405534446881701,0.43414750363309595,0.42804954502022946,0.4427892241576831,0.43739373691122946,0.4424288855836317,0.42253967741878756,0.4298151982566796
"(60, 61)",0.43582579959969325,0.4321528779765175,0.4415814619009633,0.4329065523588884,0.44047792909775346,0.4276205838680874,0.42774484629672216,0.4274572804680708
"(61, 62)",0.458217230730283,0.46024627988699646,0.4673981058497755,0.45954207036157857,0.45365009026963216,0.44975368736021604,0.4478015151244615,0.4554118787423773
"(62, 63)",0.4878921491836531,0.4863248484788933,0.48544969011393313,0.4819041041385642,0.48056572052639324,0.4745475299099599,0.48215166826399425,0.48308338101915743
"(62, 72)",0.4544610407018197,0.4608302004265911,0.45942305204468276,0.4598160181825433,0.4563992724141248,0.4420696858630405,0.4677034890992495,0.4616281603808904
"(63, 64)",0.4052348109174444,0.41428121985200883,0.4168911182919252,0.4059860230415057,0.41753983088912267,0.41668373769441214,0.4156121037272097,0.4224055051144798
"(64, 65)",0.403709526299586,0.39349153358768574,0.3967354985914049,0.39328352772259656,0.40109057170474194,0.3926711792757333,0.4080277028018565,0.3928581019197331
"(65, 66)",0.46003231194141636,0.44622776498843336,0.4536906173026663,0.45676150629210954,0.47255843827026145,0.469921019546378,0.4644108685671925,0.45494359747135227
"(66, 67)",0.4327905449248479,0.41068930206224286,0.4052050472187829,0.4458991605685706,0.4378510012641892,0.42734836403353005,0.42949338237190104,0.4282924107380288
"(66, 73)",0.4541554321055836,0.4614037154223921,0.4740173540151171,0.4573257379383745,0.47906067775425654,0.47192582616948,0.46266237857955284,0.47736655692499474
"(67, 68)",0.46306573768843606,0.4736051245337835,0.461857779232403,0.4582931648434695,0.48103390213460673,0.47389129104115335,0.48450160007229903,0.4997319445510585
"(68, 69)",0.49807628802208004,0.4976781672807693,0.4970681466485021,0.4985981235257078,0.49784500089070644,0.4975290776968646,0.49776596696645364,0.4982731554159847
"(69, 70)",0.4995794585030353,0.4996605596784087,0.49928786437994943,0.49984386079339727,0.4995730208162809,0.4992122320535417,0.4994767521274192,0.4999093757054441
"(70, 74)",0.48478013249224333,0.48956075492186724,0.48917605116162194,0.4933150563050257,0.4918659957037244,0.4922204955515744,0.48388543843390525,0.49314688123320694
"(71, 77)",0.4501409488364261,0.46996274283423434,0.4613799678103733,0.45919600358015866,0.4419250233938791,0.45731924025817666,0.45593661227961385,0.44204627329832846
"(72, 81)",0.4913226352603731,0.4859568604953968,0.4829464583409344,0.4834024320579736,0.4834561196510118,0.48595822010587186,0.4748876269786686,0.48162717117211307
"(73, 85)",0.4333470305016727,0.42006046236215716,0.42538343151672453,0.4292756806112207,0.4272341804934209,0.42249503533388694,0.4324813766191385,0.440491569153022
"(74, 89)",0.4983310631111926,0.49800694608066665,0.4989094203598685,0.49877431655706433,0.49840965331844544,0.49849232703644364,0.498471810560162,0.49850514536971824
"(75, 76)",0.49746626326186283,0.4971626750767503,0.49704239300827857,0.49743006941356316,0.4877970172659223,0.49641483385871216,0.4981728428597583,0.4980929224116655
"(75, 90)",0.45593157316364163,0.45184900632117064,0.45538577013167136,0.4543750073355643,0.45992099256441593,0.461260833259163,0.4630544713518491,0.4596119404053849
"(76, 77)",0.4955167407599146,0.49591243339950497,0.4961284821703833,0.49663190213686353,0.49637566316559084,0.4977555137939029,0.4961167901374025,0.4874700081782134
"(77, 78)",0.49189057705856054,0.49722492371977073,0.4922489865109297,0.4900294847655613,0.4901322980129163,0.4846667032221963,0.4937592275834846,0.4780841601322352
"(78, 79)",0.49781513886207,0.4982741933243738,0.49792249704296676,0.4981896052363525,0.49748463367550944,0.49778401722191745,0.49782490183114714,0.4974627547645382
"(79, 80)",0.48182933620657475,0.48687713121235526,0.48803247822408424,0.47845631349464784,0.4783958313602159,0.48239923539476637,0.471509584880793,0.4714439240680994
"(79, 91)",0.37652917783908124,0.3857762576607294,0.3948219977425227,0.3746305157442967,0.37491524637755524,0.36570279661156924,0.3622192690465152,0.3885356308240179
"(80, 81)",0.47372775704819053,0.4695901730463716,0.46678785077738416,0.46704958646417216,0.4810307708763471,0.47171590206051106,0.48238783172739896,0.46953348365835296
"(81, 82)",0.48022977294564106,0.47360366545611715,0.4702037273850941,0.4888257787521287,0.49068898920643356,0.482858922660901,0.47443234268610207,0.48484052104019315
"(82, 83)",0.4072429126116486,0.4177885011672898,0.39947651768180237,0.4024594713112837,0.4277988224843275,0.4149056154667323,0.39904974112704483,0.4037032341468876
"(83, 84)",0.4255013414688531,0.4363235806751436,0.41919109456487647,0.4372759439226358,0.43133652637402575,0.44031590074264604,0.4268571651987094,0.4365000238897675
"(83, 92)",0.4511271388158672,0.45891999819151785,0.4566573060265122,0.4500953059113353,0.45614159198730275,0.4711943600957906,0.4471692229355332,0.4366690266038381
"(84, 85)",0.4249628839870475,0.4321015332776961,0.42169673375486305,0.4307012924320844,0.439038613760223,0.42664568692000504,0.427046005225576,0.4308960333654183
"(85, 86)",0.455728146137467,0.46572565990792897,0.4589227741146598,0.45426810086528724,0.45626117346031253,0.46222792285934333,0.46371812598596734,0.4539310182711544
"(86, 87)",0.4383505313836259,0.4557281006513925,0.44567894093143334,0.44322802949398854,0.45961879188627597,0.45740692981582753,0.4544925208126056,0.44168479145092576
"(87, 88)",0.44916223283829143,0.4642134077075212,0.4529363572890324,0.4523299957695843,0.4495617348791047,0.45221077186008324,0.46456004835399695,0.4536614224398957
"(87, 93)",0.45335378892492434,0.4517354138012376,0.45134655457516204,0.45218987765123064,0.4448492153267536,0.4473492331353706,0.44144619676317415,0.4553506912280507
"(88, 89)",0.4997199811766351,0.4995706769247612,0.4994947542031137,0.4997148869150625,0.4994845153096785,0.4991750569230051,0.4997381213451511,0.49974862005073234
"(90, 94)",0.4699357364727379,0.47895433059230735,0.4681502578303067,0.46824354103470744,0.47695661774859854,0.47901326487548923,0.47479127971061036,0.4776555419446586
"(91, 98)",0.3119722898237163,0.3218350369051751,0.30955013376803114,0.32224130568693243,0.2549549808787648,0.22818843349325457,0.24515142656318573,0.26261319889266777
"(92, 102)",0.45870689525841085,0.42775537101094635,0.4248176965471031,0.43098099976654436,0.48108522342030174,0.4758563710029146,0.47242426856669273,0.47356251639535424
"(93, 106)",0.4752292434555815,0.4798599149717333,0.47703220909655425,0.4694044579268618,0.46270665440130193,0.464771583307529,0.47218709211299154,0.4611230306799368
"(94, 95)",0.46932245479484275,0.4660522841412398,0.4664566360459297,0.4649179081039749,0.46775238069609126,0.4690609822760468,0.4788265529602489,0.4642215913652675
"(95, 96)",0.18674900913096362,0.17927738707396587,0.17379267929532122,0.1631022723724145,0.1799084149559887,0.16840789723559157,0.1645778870916873,0.16937739150574055
"(96, 97)",0.31354251798905447,0.2718515661501644,0.3531667369214196,0.453166761019248,0.4598108078282321,0.42737327204281916,0.4277331184191111,0.35726807029410346
"(96, 109)",0.036792222860681706,0.04059715430241751,0.04491882861022441,0.04013862717000458,0.019424426825599153,0.029029820346666346,0.035885877271514946,0.04291951004516512
"(97, 98)",0.3235482061927109,0.31003948562354255,0.3199360969503383,0.2972674097926562,0.26052226023183905,0.28346780804489496,0.25414460625359114,0.24814373746529295
"(98, 99)",0.33039755864026615,0.33941618153752845,0.34795862440044745,0.3602246174885185,0.3105245738996306,0.3093191527256677,0.3225389538987121,0.31515746130153205
